,index,date,id,title,content,im_votesum,im_votecount,score,version,author,source,userImage,thumbsUpCount,replyContent,repliedAt
1067,130.0,2020-04-23 20:09:20+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5854221869,Wenn es hilft....,"Auch bei mir gab es bei der Erstinstallation keinerlei Aktion... der Zähler blieb auf null Tage ... neu installiert, jetzt läuft der Zähler mit der Applewatch Series 5 ... was auch immet wohin übermittelt wird... ich leiste gerne einen Beitrag... für was und wen auch immer....",0.0,0.0,5,1.0.7,Zitze07,AppStore,,,,
1069,128.0,2020-04-23 22:25:10+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5854621993,Viele löschen die App,"Ich kenne eine Menge Leute, die diese App installiert haben und es gut fanden etwas positives beizutragen. Doch da der Tagzähler bei vielen nach mehreren Tagen auf Null stehen blieb, dachten viele das diese App nicht funktioniert und sie deshalb wieder gelöscht haben. Natürlich braucht jede App eine gewisse Anlaufzeit bis diese funktioniert. Aber die meisten sind dann verunsichert und löschten diese App wieder.",0.0,0.0,5,1.0.7,Patifanti,AppStore,,,,
1071,41.0,2020-04-24 07:09:20+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=1/sortby=mostrecent/5856223214,Unterstützte das RKI sehe gerne,"Habe die App bereits seit 16 Tagen installiert. Das Problem mit der fehlenden Aktualisierung der gespendeten Tage hatte ich anfangs auch. Das hat sich aber nach dem ersten Update erledigt. Es wäre schön, wenn das Ergebnis der Auswertung der gespendeten Daten in den täglichen Statusberichten des RKI zur Corona-Pandemie veröffentlicht würde.",0.0,0.0,5,1.0.7,lo_rei,AppStore,,,,
1073,126.0,2020-04-24 10:10:55+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5856778703,Keine Tage Anzeige gelöst!,"Habe auch die Tage nicht angezeigt bekommen.
Lösung habe ich in einer anderen Rezension gelesen und es hatte funktioniert.
Die Health App öffnen und nicht komplett schließen. Anschließend die Datenspende App öffnen. Jetzt sollte es funktionieren.",0.0,0.0,5,1.0.7,Boahmchicawaawaaa,AppStore,,,,
713,,2020-04-24 09:42:28+00:00,,,"Ich habe die App heruntergeladen. Leider ist mein Anbieter (Samsung Galaxy Gear) nicht in der Anbieterliste. Würde gerne mitmachen. Wird die Liste noch erweitert? 24.04.2020: da sich an der Anbieterliste nichts tut, werde ich die App jetzt wieder löschen! Schade drum 😏",,,1,1.0.7,Bernd Müller,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Giu-eezpgtm4GtdzA0JsiRbz2zNghYvL8rbzlUu,1.0,,
742,,2020-04-23 18:51:14+00:00,,,"Leider ist ein Login mit Huawei und Garmin Uhr nicht möglich. Man kann in den Feldern nichts eingeben, die App hängt sich auf. Bitte um Update! Neues Update: Leider funktioniert die App immer noch nicht",,,1,1.0.7,Stefan Schöller,PlayStore,https://lh3.googleusercontent.com/-23UDoxRrpk8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmSxlURChnGzZy2npCn-X7-WRdG8w/photo.jpg,3.0,,
639,,2020-04-26 06:54:58+00:00,,,"Bitte fügt Mi Fit hinzu, sonst kann ich nicht teilnehmen und helfen! Sorry, deaktiviert, da die App immer noch kein MiFit Band unterstützt. Ich werde mir bestimmt kein sauteures Band kaufen um teilzunehmen.",,,1,1.0.7,La Luna,PlayStore,https://lh3.googleusercontent.com/-J_2AnFIA76A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmo0Ohs8iZ5V_PFp-24QMnyIB7Ug/photo.jpg,0.0,,
749,,2020-04-23 16:19:23+00:00,,,Funktioniert nicht! Wieder gelöscht.,,,1,1.0.7,Luis Marques,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhhbEMGzQdvBmdSsk6ZZHf2GUqOkEnZustxFFv63g,1.0,,
714,,2020-04-24 09:26:14+00:00,,,"Leider nicht mit Samsung Health kompatibel. Bitte nachbessern. Würde gerne unterstützen, aber so ist es nicht möglich.",,,1,1.0.7,Sandra L,PlayStore,https://lh3.googleusercontent.com/-2kbG6CubPpQ/AAAAAAAAAAI/AAAAAAAAARw/AMZuucmesr2jU9ggq3hUMk5LveiNntvkVQ/photo.jpg,0.0,,
699,,2020-04-24 17:04:43+00:00,,,"Habe es installiert und kann es nicht benutzen. Habe zwei verschiedene Fitnessarmbänder, aber diese werden hier nicht aufgeführt. Dann sollte man die app so konfigurieren, dass man die app für alle Fitnesstracker kompatibel macht, egal welcher Hersteller. Benutze die app VeryFitPro und fitpro",,,1,1.0.7,Diana Bose,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhVMd-CdF85b5ghTxR0WbUNq375MaOF3UFniag0JA,1.0,,
721,,2020-04-24 07:54:52+00:00,,,"Für mich unbrauchbar, da seid 3 Wochen meine benutzte Smartwatch von Samsung immer noch nicht unterstützt wird. Ebenso ist die Liste der unterstützten Geräte nicht erweitert worden. Die app Ist wohl eingestellt.",,,1,1.0.7,Michael Welzel,PlayStore,https://lh3.googleusercontent.com/-27qoSmcGd4s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckiUkBrak2MO7IVcawxs2QHKr9SyA/photo.jpg,0.0,,
744,,2020-04-23 17:50:23+00:00,,,Gute Idee. Aber mein Anbieter ist nicht dabei☹️. Bitte mehr davon.,,,1,1.0.7,Martin W. Dick,PlayStore,https://lh3.googleusercontent.com/-7yZr0iTPv7A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucneUAVxNueU3CiOMLD5Vb8BryLZYA/photo.jpg,0.0,,
678,,2020-04-25 08:58:34+00:00,,,Bitte um Samsung Active 2 erweitern. Wann sind weitere Uhren geplant??,,,1,1.0.7,Gitarrero,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Ggp566snAWFQfO8w_2ZzuT3YtIKtHPrOQoPHSRFYw,0.0,,
726,,2020-04-23 22:54:55+00:00,,,"funzt nur mit ""fitness-band"". hol ich mir nicht extra dafür",,,1,1.0.7,Tim Elvestroem,PlayStore,https://lh3.googleusercontent.com/-W6755yMsw8Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck-dcjLE8vfN6vqn1fwHMS-hki7sA/photo.jpg,0.0,,
543,,2020-04-26 21:36:08+00:00,,,"Die Idee ist Klasse, die Umsetzung mies. Ich habe keine der angegebenen wearable marken, die Auswahl ist viel zu klein. Außerdem kann ich mich nicht mit Google anmelden, da ein Bug die Eingabe verhindert.",,,2,1.0.7,Lars Dahlenburg,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GidS7x-f_g6TOxaRBTU1j4azq1o0PeVMBOkYanQlPg,1.0,,
681,,2020-04-25 08:26:50+00:00,,,Google fit nutze ich nicht muss ich jetzt nur deswegen installieren versucht doch bitte Samsung healt mit zu verwenden,,,2,1.0.7,Schwarze- Seele,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GhitI8qmfLKaYwh_dO1pLljnJPTYlEWctGDh0Td8A,0.0,,
734,,2020-04-23 21:42:01+00:00,,,Einrichtung von withings ist nicht möglich. ohne Sonderzeichen wie zum Beispiel @ komme ich bei der Anmeldung nicht weit. stürzt dann immer ab.,,,2,1.0.7,Michael Schmidt,PlayStore,https://lh3.googleusercontent.com/-vQIMqkHlrCY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckjyN4Nh_K8nbq_AIAw5afP3qUviA/photo.jpg,1.0,,
646,,2020-04-25 21:04:08+00:00,,,"Nachdem die App nicht mit Google zu starten war, funktioniert es jetzt.",,,3,1.0.7,Klaus Hirschfeld,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjISrul4qNcKbGYRkc6aoInyCy6HJbSrU7WeGq0vDs,0.0,,
704,,2020-04-24 14:09:15+00:00,,,Leider habe auch ich Probleme mit der angezeigten Anzahl an Tagen. In der ersten Woche passierte erst einmal nichts und der Zähler stand auf 0. Dann plötzlich stand er für einen Tag auf 3. Um jedoch am nächsten Tag wieder auf 0 zu springen. Das blieb jetzt wieder eine Woche so. Heute steht plötzlich 2 gespendete Tage. Mal sehen ob die morgen noch da sind. Gibt es eine Lösung für das Problem? Viele Grüße und bleibt gesund,,,3,1.0.7,Andreas Przykutta,PlayStore,https://lh3.googleusercontent.com/-Lx-6Oicexrw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhqhqAHbZPhjaT9G3Q5ihHTCtrBg/photo.jpg,32.0,,
737,,2020-04-23 21:04:38+00:00,,,Geht es auch bei Samsung smartwatch,,,3,1.0.7,Frank Lammers,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Gj0Cs7-x6pYuf5j69vjOaJyU8xyxTRz_vGRms3X,0.0,,
741,,2020-04-23 18:53:30+00:00,,,"Die Einrichtung lief einfach, aber leider konnte ich meine Huawei Watch GT nicht verbinden.",,,3,1.0.7,Toni Ka,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GiaLejDvJFKnYQrjb59JqeMtbrz94e5V1HDyXDN,0.0,,
654,,2020-04-25 16:07:40+00:00,,,403 Fehler rate Limit exceded. Beim Versuch Google fit zu verbinden,,,4,1.0.7,Fabian Nowak,PlayStore,https://lh3.googleusercontent.com/a-/AOh14Ggtn86vXRlddiWS573pN9NMyz3YfBR_cLqYxMRu,0.0,,
662,,2020-04-25 13:27:29+00:00,,,Ich finde das gut aber benutze die Abb WearHealth Mit freundlichem Gruß Steffen Springer,,,4,1.0.7,Steffen Springer,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgkO7NAEIwZpz08OGYxXLdR6i8-gF69BVud-MaxPQ,0.0,,
691,,2020-04-24 21:16:37+00:00,,,"Ich gebe erstmal nur 4 Sterne, weil ich die Idee oder den Hintergrund ansich sehr gut finde. Ich möchte auch sehr gerne helfen. Leider habe ich mein Band (Honor Band 5-e28) nicht gefunden. Somit habe ich es über Google fit angemeldet, was ich selbst nicht so gut finde. Ich hoffe, das mein Band bald dabei ist. Dann gibt es auch den 5. Stern. Bleibt alle gesund! #WirbleibenZuhause",,,4,1.0.7,Bianca Stiemert,PlayStore,https://lh3.googleusercontent.com/-Ns6ZI_8ZIFI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckprkH9qI7aJlLOouBlccrlAQvOBQ/photo.jpg,0.0,,
615,,2020-04-26 13:38:08+00:00,,,Läuft ohne Probleme.,,,5,1.0.7,Sven Hu,PlayStore,https://lh3.googleusercontent.com/-WhzUpWxiMs0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm16K7qQNBL2aRte9GiSa6WfJSztw/photo.jpg,0.0,,
673,,2020-04-25 10:33:01+00:00,,,Die App erkennt meine Garmin Forerunner 35 nicht. Was kann ich tun?,,,5,1.0.7,Jan Scheurle,PlayStore,https://lh3.googleusercontent.com/-9Lggx8CVpsI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJVzrccL49Lhwpq7ZgoS526bK0ZQ/photo.jpg,0.0,,
723,,2020-04-24 06:16:15+00:00,,,"Die Idee ist toll. Da mache ich gern mit. Nur kann ich nicht erkennen ob die App mit meinem Uhr-Account verbunden ist. Hinter dem Namen meines Herstellers laufen seit gestern morgen zwei blaue Pfeile. Ist das richtig so, oder sollte da ""verbunden' stehen. Auf der Internetseite meiner Uhr steht das ich mit der app verbunden bin. Der blaue Punkt in der App, dort wo die Tage gezählt werden, ist auch noch immer auf 0. Ist das alles so richtig? Nachtrag: Nach diversen Updates läuft alles top!",,,5,1.0.7,Thomas Schimchen,PlayStore,https://lh3.googleusercontent.com/-o0FZcaR6RiU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJWeYeB-ydu1uA-6Es6zH3qXhQsg/photo.jpg,6.0,,
735,,2020-04-23 21:36:32+00:00,,,Funktioniert leider nicht mit MiFit und einem Miband,,,5,1.0.7,Onkel Hotte,PlayStore,https://lh3.googleusercontent.com/-wM8e-zxe3Wk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfDeuxAXtvXVcpHcPxAPBT_V9Rpg/photo.jpg,0.0,,
743,,2020-04-23 17:50:45+00:00,,,"danke. Meckern kann man überall, aber hier ist es unangebracht, weil die Situation hatten wir noch nie. Danke",,,5,1.0.7,Günter Völl,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GgeeNHXBVSPlHYzZ4G7r_k7J4xCV7p8jpnDycuXuQ,0.0,,
679,,2020-04-25 08:56:45+00:00,,,Mach gerne mit .,,,5,1.0.7,Angela Harm,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GjcerlE3ThTtsUy_grWax34I4xjKls_JEI_h_JV,0.0,,
706,,2020-04-24 12:42:59+00:00,,,"Die Idee fand ich gut, hätte gerne mitgemacht. Allerdings bekomme ich bei der Verbindung mit Google Fit immer nur Fehler 403. Gebe jetzt auf und deinstalliere die App wieder. 3 Sterne gibt es trotzdem eben wegen der Idee und weil es scheinbar bei manchen auch funktioniert. Update: Nochmal probiert und es funktioniert. 5 Sterne für den guten Zweck 😉",,,5,1.0.7,Holger Reich,PlayStore,https://lh3.googleusercontent.com/a-/AOh14GiUx-NvHCRs20Qw8lvy30D6SKmi0YU2rOSuyyMPiHE,37.0,,
728,,2020-04-23 22:39:37+00:00,,,"Habe mich mit meinem Garmin Konto eingeloggt und es scheint zu funktionieren. Die Tage stehen seit zwei Tagen bei 0, ich weiß leider nicht ob er nichts macht oder nur nicht zählt. UPDATE: mittlerweile funktioniert der Zähler und zählt in der Nacht immer einen Tag weiter.",,,5,1.0.7,Nskrjd Kdjejdk,PlayStore,https://lh3.googleusercontent.com/-CLSR_ZL_Xgc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck2wjx6-oKQ1Yd-Q0eoirC7dpgX1g/photo.jpg,1.0,,
692,,2020-04-24 20:49:16+00:00,,,funktionierte von Anfang an mit Garmin problemlos,,,5,1.0.7,Bernd Stephan,PlayStore,https://lh3.googleusercontent.com/--4SzT1vh3bA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnKLfEVnYXRQgBrOWtdc73eMKeRpA/photo.jpg,0.0,,
700,,2020-04-24 17:01:48+00:00,,,"Ich weiß nicht ob's funktioniert... Ich finde die App optisch sehr gut und spende wirklich gern meine Daten für den guten Zweck. Leider bin ich nicht sicher ob es funktioniert, da bei mir trotz verbundenem Garmin Konto immer noch Null gespendet Tage angezeigt werden. Mach ich etwas falsch? Update 23.04.2020: jetzt werden auch bei mir die gesendeten Tage angezeigt!",,,5,1.0.7,Juliane Richter,PlayStore,https://lh3.googleusercontent.com/-lDlbNX3OTL4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclPsIPdzGpJK78dkXHr1-r9AZBhUw/photo.jpg,28.0,,
1095,104.0,2020-04-25 21:59:10+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5863714785,Was sagt der CCC dazu?,"Nichts gutes. Daten werden nicht anonymisiert/pseudonymisiert vom
Telefon geholt, sondern direkt von den Servern der Anbieter. So sollte das eigentlich nicht sein. Sehr enttäuschend, von einer Stelle der man doch eigentlich vertrauen sollte.",1.0,2.0,1,1.0.8,Alexdd55,AppStore,,,,
1082,117.0,2020-04-25 05:41:53+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5860604635,Datenschutz ist zu intransparent!,"Im Zweifel können sogar Klarnamen laut ccc übermittelt werden!!! 
Das geht gar nicht liebes RKI!!!!! Kümmert euch drum! Es gibt Millionen an guten und sicheren Apps und ihr schafft das auch!!",2.0,3.0,1,1.0.8,BenSeo412,AppStore,,,,
1103,96.0,2020-04-26 18:02:22+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5867440821,Stürzt leider beim Start ab,"iOS 13, iPhone SE 1gen",0.0,0.0,1,1.0.8,Phil Wo,AppStore,,,,
1093,106.0,2020-04-25 11:08:48+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5861580825,Tolle Idee .....,"Soll sich jetzt jeder ein neues iPhone kaufen? Weil es erst ab iOS 13 möglich ist, die App zu nutzen. Geht völlig an der Realität vorbei!!!!!",1.0,2.0,1,1.0.8,AnneroseW,AppStore,,,,
1083,116.0,2020-04-25 05:55:24+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5860642769,Datenschutz ungenügend,"Wie sich aus dem aktuellen Bericht vom CCC ableiten und nachvollziehen kann, lassen die technischen Sicherheitsvorkehrungen sehr zu wünschen übrig.  Ein katastrophaler Vertrauensmissbrauch durch das RKI.",3.0,4.0,1,1.0.8,Pilzbauer,AppStore,,,,
1110,89.0,2020-04-26 20:43:26+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5867915075,Erst ab iOS 13 - schade!,"Mit iPhone 6 bin ich leider nicht dabei.
Ich bin der Meinung, das eine solche App auch mit früheren iOS-Versionen funktionieren sollte, da die Oma als gefährdete Person eher das Altgerät vom Enkel nutzt.
Wer viele Nutzer erreichen will, sollte nich nur das neueste Betriebssystem benutzen.",5.0,5.0,1,1.0.8,.Mirko.,AppStore,,,,
1096,103.0,2020-04-26 06:24:20+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5865190590,Wegen ungeklärtem Datenschutz gelöscht,"Aufgrund aktueller Pressemeldungen bestehen erhebliche Zweifel daran, dass die Daten nicht von staatlicher Seite missbraucht werden (Siehe aktuelle Ausgabe des Spiegel). Daher habe ich die App wieder deinstalliert.",1.0,2.0,1,1.0.8,frgki987,AppStore,,,,
1091,108.0,2020-04-25 09:00:36+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5861189240,CCC,"Mittlerweile ist der Zweck klar: es soll eine breite Akzeptanz für den Begriff „Datenspende“ geschaffen werden. Null Transparenz, zu wenig Datenschutz, keine öffentliche Reaktion hierzu und das alles unter Ausnutzung der Gutmütigkeit und Hilfsbereitschaft angesichts einer weltweiten Pandemie. Glückwunsch, Herr Spahn. Verfolgt man die Diskussion zur künftigen Tracing-App und die Position der Bundesregierung wird klar wohin die Reise gehen soll. Nein zu Pepp-PT und Herrn Boos.",3.0,4.0,1,1.0.8,Geometric17,AppStore,,,,
1111,88.0,2020-04-26 22:00:56+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5868122276,"Datenspende ja gerne, FitnessApp nein danke","Ich wäre ja gerne bereit meine Daten für diesen Zweck zur Verfügung zu stellen. Der Zwang eine GesundheitsApp zu nutzen, die wiederum meine Daten abgreifen wird, ist allerdings vollkommen realitätsfern. So habe ich die App gleich wieder gelöscht. 

So muss das RKI damit rechnen, dass die Datenmenge nicht ausreicht, um im Kampf gegen das Virus zu unterstützen. Schade",0.0,1.0,1,1.0.8,Wallasfgvfhj,AppStore,,,,
1087,112.0,2020-04-25 07:38:07+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5860942823,Nicht transparent genug,Lösche die App wieder.,0.0,1.0,1,1.0.8,hamburgo1988,AppStore,,,,
1084,115.0,2020-04-25 06:22:25+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5860719931,Wenig bis kein Feedback für User,"Viele von uns sind in diesen Zeiten wohl bereit zu helfen und such anonymisierte Daten zur Verfügung zu stellen. 
Dadurch, dass die App aber in Leinster Weise Feedback zur Verfügung stellt, bleibt ein ungutes Gefühl.
Welche Daten habe ich „gespendet“?
Wie werden diese Daten aufbereitet?
Was wird unter „verschiedenen Optimierungen“ nahezu täglich geupdated?

In diesen Punkten MUSS die App besser werden, sonst wird sie mich und viele andere Nutzer bald wieder verlieren.",1.0,2.0,2,1.0.8,Kefihn,AppStore,,,,
1097,102.0,2020-04-26 08:45:53+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5865598535,Scheint nicht zu übermitteln,"Anzeige übermittelter Daten bleibt seit Tagen auf 0 stehen. Falls das daran liegt, dass ich die Uhr nie über 24 Stunden sondern nur tags trage, wäre die App nutzlos",1.0,1.0,2,1.0.8,Christiane509,AppStore,,,,
1101,98.0,2020-04-26 14:30:04+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5866707492,Daten werden von Garmin geholt,"Naja die App wird total falsch verkauft, denn die App überwacht nicht, sie verknüpft nur meinen Account bei garmin mit dem Server des RKI. Wenn ich meine Daten nicht ständig mit garmin synchronisiere, bekommt das RKI keine Daten. 
Löschen der App wird wahrscheinlich nicht die verknüpften Accounts löschen, daher sollten diese in der App manuell deaktiviert werden.!!!!!!!",0.0,0.0,2,1.0.8,Piotech,AppStore,,,,
1102,97.0,2020-04-26 17:44:27+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5867384654,"SUPER IDEE, und dann ERST AB IOS 13 🤦‍♂️","Wie kann man nur so D... ?! sein. Dann versucht man die Bevölkerung dazu zu animieren die Daten frei zu geben und dann beschränkt sich der Entwickler auf iPhones ab IOS13?! Das ist doch ein Lacher. Also alle mit Geräten unter 6S sind schon mal ausgeschlossen...?! Geladen und wieder gelöscht.. 
Idee toll 👏 Umsetzung gleich null 😷",0.0,0.0,2,1.0.8,Koeniebear,AppStore,,,,
1088,111.0,2020-04-25 08:34:27+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5861110706,Datenquellen erweitern,Leider keine Möglichkeit über iOS auf meine Galaxywatch zuzugreifen,0.0,0.0,3,1.0.8,Bereit zu spenden,AppStore,,,,
1094,105.0,2020-04-25 18:51:35+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5863174598,"Eigentlich wäre ich bereit, aber dennoch...","Ich hatte die App für 18 Tage laufen und habe mich nun entschieden alle Freigaben zu widerrufen und meine Daten löschen zu lassen aufgrund der handwerklichen Fehler bei Security & Datenschutz (siehe Stellungsnahme CCC). Zudem will ich damit eine Zeichen für die Bedeutung von datenschutzkonformen Lösungen für Tracing Apps setzen. 
Die App an sich hat gut funktioniert.",1.0,2.0,3,1.0.8,Jan3475827,AppStore,,,,
1099,100.0,2020-04-26 11:59:17+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5866184364,App zeigt weiterhin erst nach zweitem Aufruf die Anzahl Tage an,App zeigt weiterhin erst nach zweitem Aufruf die Anzahl Tage an,0.0,0.0,3,1.0.8,Spacemaster,AppStore,,,,
1085,114.0,2020-04-25 06:56:46+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5860820629,Ich spende gerne,"Ich spende meine Daten jetzt ausschließlich über Apple Health und hoffe auf die noch versprochene  Auswertung auf der Website, damit man mal sieht was mit den vielen Daten passiert. 🧐",0.0,1.0,4,1.0.8,gofio,AppStore,,,,
1112,87.0,2020-04-26 22:35:35+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=2/sortby=mostrecent/5868214605,Mit 1.03. Version funktioniert AppleHealth endlich,"Gute Sache - Umsetzung aber mittelmäßig.
Seit heute funktioniert der Datentransfer mit AppleHealth endlich",0.0,0.0,4,1.0.8,moreabout,AppStore,,,,
1086,113.0,2020-04-25 07:37:23+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5860940654,Übertragung,Wir nehmen auch seit ein paar Tagen teil und unsere Tagesübertragungsanzeige war zuerst auch auf Null und nach Aktualisierungen des vorletzten Updates hat er sofort eine Anzahl der übertragenen Tage angezeigt.,0.0,0.0,5,1.0.8,d sporty,AppStore,,,,
1090,109.0,2020-04-25 08:59:26+00:00,http://itunes.apple.com/DE/rss/customerreviews/id=1504705422/page=3/sortby=mostrecent/5861185881,Eigentlich gute Idee,"Also ich kann mich dem nicht anschließen bei stehen die gespendeten Tage 🙂 man kann in den Datenschutz Einstellung sehen welche Daten zwar übermittelt werden, nur leider keinen detaillierte Angabe, sonst kann ich nicht meckern 😊 Bleibt alle Gesund",0.0,0.0,5,1.0.8,Scrattel,AppStore,,,,
