,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
7010,Marco Weber,https://lh3.googleusercontent.com/a-/AOh14GgjfwpXrYQCU-aER73_Rsw61f7N5xb2ZBeTyY7LnMw,"Ich würde ja gerne mithelfen, aber Samsung Watch wird nicht unterstützt",3,0,1.0.1,2020-04-07T20:26:32,,
7011,Silke Kanold,https://lh3.googleusercontent.com/-Fmr66j7MBHQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPEz-_vMo5E-c-eFo2s9ayVXGOx_g/photo.jpg,Wenn die Smartwatch von Amazfit zugefügt wird bin ich auch gerne dabei!,3,0,1.0.1,2020-04-07T20:26:26,,
7012,Martin Dropmann,https://lh3.googleusercontent.com/a-/AOh14GikdYkuDAG4RT46yIxHvCJtEKgfYk8drqrZATsflQ,Anmeldung über Google nicht möglich. Fehler 403: rate_limit_exceeded Die Entwickler sollen sich an den Support wenden.,2,0,1.0.1,2020-04-07T20:25:59,,
7013,Dirk Urban,https://lh3.googleusercontent.com/-Rr0MhVeZS6g/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMxcQruGLTTMbtY7WC8H5EjCzDkVg/photo.jpg,Ich habe mir gerade die App auf mein Handy gemacht. Leider kann ich meine Fitness Uhr nicht hinzufügen. Ich habe eine SWISS ONE. Wäre gut wenn die einige noch hinzufügen,4,0,1.0.1,2020-04-07T20:25:53,,
7014,Oliver Reeh,https://lh3.googleusercontent.com/-udtCs10cK44/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMjVUqA-0gX6LaW9s8SnKIYi9BdFg/photo.jpg,"Leider kann ich nur einen Stern vergeben, da meine Smartwatch nicht aufgeführt wird. Es handelt sich um eine Huawai GT.",1,0,1.0.1,2020-04-07T20:25:35,,
7015,Sven Surmeyer,https://lh3.googleusercontent.com/-AXeEAaxGYUI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOdvgfb9udevqtd3sx9tBX1b3I0og/photo.jpg,"Noch nicht nutzbar. Ich für meinen Teil benutze seit Jahren Produkte von xiaomi bzw Amazfit als Fitnesstracker. Diese werden nicht unterstützt. 👎 Kann höchstens Google fit nutzen. Leider kann ich mich über die app nicht mit Google fit verbinden. So ist es mir leider nicht möglich dieses Projekt zu unterstützen. Es kommt jedes mal Fehler 403 rate limit exceed. Bitte schnell fixen, da so unbrauchbar! Sorry!",1,63,1.0.1,2020-04-07T20:25:26,,
7016,Christian H.,https://lh3.googleusercontent.com/a-/AOh14Ggdxz583hc7-LCpU1S_rJ-6dwKuO6JzzL_mYvDDcQ,Bei SwiftKey Tastatur stürzt die App ab. Google Tastatur funktioniert. Mit dem Garmin Account scheint es zu funktionieren...bleibt alle gesund,3,0,1.0.1,2020-04-07T20:24:54,,
7017,Yvonne Orthen,https://lh3.googleusercontent.com/a-/AOh14GjHr8v8cykwNbQypnL_HFHnCONfz6NcUZF4hhLh,Hätte mich gerne angemeldet aber mein Mi Band wird nicht aufgeführt. Schade.,1,0,,2020-04-07T20:24:46,,
7018,Johanna Strauß,https://lh3.googleusercontent.com/-MpjS_KrXqMg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNuDsWjNSJ9afS04UfiiWGNNoLZ5A/photo.jpg,"Tolle Idee, aber ich kann leider meine Smartwatch über GoogleFit nicht verknüpfen, da nach Eingabe des GoogleFit-Kontos Fehler 403 angezeigt wird - zu viele Google-Nutzer?!",2,0,1.0.1,2020-04-07T20:24:43,,
7019,he he,https://lh3.googleusercontent.com/-iUWLp7xmvhs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPnin3KtPGX_P4RMCm4qMzfKNBPbA/photo.jpg,Schade Samsung Wearables werden nicht unterstützt. Deshalb nur 1 Stern. Ich hätte gerne mitgemacht.,1,0,1.0.1,2020-04-07T20:24:37,,
7020,Torsten Lehmann,https://lh3.googleusercontent.com/-3MCuHoP2xr8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOS0MoZQmziVZrtuJVovxpekxyMAA/photo.jpg,Also ich würde mal die Serverleistung kontrollieren. Kann mich nicht weiter anmelden,1,0,1.0.1,2020-04-07T20:24:32,,
7021,Katrin Proietti,https://lh3.googleusercontent.com/-8V1-09XieVY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNrGJxxxFCITB6YGM3L5BD7guPt5g/photo.jpg,Ich finde die App immens wichtig. Leider ist mein Galaxy Wearable nicht dabei. Ich werde aber regelmäßig nachsehen und dann mit machen.,4,0,1.0.1,2020-04-07T20:24:02,,
7022,KJ Balu,https://lh3.googleusercontent.com/-JtMV0YULICU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNYEMc_5s7tFrvSWc3KcM--heZLEA/photo.jpg,Würde ja gerne helfen. Aber mein Fitness Armband wird nicht aufgelistet(Letsfit) Veryfit plus und pro App funktioniert auch nicht.,1,0,,2020-04-07T20:23:38,,
7023,ina gaehtgens,https://lh3.googleusercontent.com/a-/AOh14Gih9-CWDggw0YTPPO1RrscI6WGfCtYQpVekLjDo,Samsung smartwatch nicht auswählbar 🤷🏼‍♀️,1,0,1.0.1,2020-04-07T20:23:31,,
7024,Markus Wagner,https://lh3.googleusercontent.com/--zoDhjcFezw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMoubJe5s-LRjeCVUv8uu9IN072pA/photo.jpg,Samsung Tastatur funktioniert bei der Anmeldung nicht.,2,0,1.0.1,2020-04-07T20:23:23,,
7025,Ralf Seitz,https://lh3.googleusercontent.com/a-/AOh14Gh-4k5vkIEMenT04kWgwx5e2YB_80NCf175eqYq,"Kann mich leider nicht anmelden, auch meine Galaxy Watch findet er nicht.",2,0,1.0.1,2020-04-07T20:23:19,,
7026,Eileen Müller,https://lh3.googleusercontent.com/-QmqZA5jdzdY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP_sEDkrSMUxSgWsBpPtmfr_9Xo9Q/photo.jpg,Nie wieder! Diese App hat mein Handy lahmt gelegt. Nicht zu empfehlen,1,0,,2020-04-07T20:22:57,,
7027,Stefan Lührsen,https://lh3.googleusercontent.com/-lKtQIzahoq0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPI8xAnQkFCyRsX8Ljrq6yQ3X5k9w/photo.jpg,"Samsung Smartwatch wird nur über Google Fit unterstützt. Datenspende jedoch nicht möglich, da scheinbar ein Limit für Google fit Nutzer bereits überschritten ist. Schade...",2,0,1.0.1,2020-04-07T20:22:55,,
7028,Arne Kunkel,https://lh3.googleusercontent.com/-3d0_JU1Dg6E/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMrxVC1oGrp0pNfcsFruHyUOf79Bg/photo.jpg,Samsung fehlt,2,0,1.0.1,2020-04-07T20:21:27,,
7029,Thomas Weigert,https://lh3.googleusercontent.com/a-/AOh14GhYz_GnU4GtHNVxkHksvt8oHD_kXOdTi4_vbzbPudk,"Anmeldung nicht möglich, möchte gerne helfen, kann mich mit meinem mate 20 pro aber bei fitbit nicht anmelden. Die Eingabefelder sind nicht befüllbar.",1,0,,2020-04-07T20:21:24,,
7030,Michael Koch,https://lh3.googleusercontent.com/-7T8qQd25zLg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMPu-PppOGTdbDYYsoNonz3RGGAeA/photo.jpg,Verweigert die Emailadresse grundlos und lässt sie nicht einrichten.,1,0,1.0.1,2020-04-07T20:21:16,,
7031,Andreas Winter,https://lh3.googleusercontent.com/a-/AOh14GiUy_f6_vPi2_oTRXdMwCu6QnzPR9uHj9FmcAzS-w,"Idee gut, aber Samsung GearFit2pro ist nicht dabei...Nix Datenspende.",3,0,1.0.1,2020-04-07T20:21:17,,
7032,Thori Haugk,https://lh3.googleusercontent.com/-5dmZ_p26GQs/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNO_0LwxmDLim1sGiIrx0fZ-izYqQ/photo.jpg,"Sicher eine tolle Sache ,die ich sehr gerne Unterstützen würde ,leider ist meine Uhr ,, Huawei,, nicht kompatibel.",1,0,,2020-04-07T20:20:40,,
7033,Noah Harings,https://lh3.googleusercontent.com/-B0q8TJgmllM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMvo989fWdnCc4IO3NTT7o0l55p6A/photo.jpg,Hab eine Samsung Uhr und wenn ich das richtig sehe wird da nirgendwo Samsung als Auswahl angezeigt :(,3,0,1.0.1,2020-04-07T20:20:35,,
7034,H. Backhaus,https://lh3.googleusercontent.com/a-/AOh14GiL9XLaUUXfPB-__iyKY5E6nlS74sLmiKa3TjimDQ,"Ich habe die Galaxy Watch, aber diese wird bei Euch nicht aufgeführt. Also keine Datenspende möglich.",3,0,1.0.1,2020-04-07T20:20:31,,
7035,AudioBln,https://lh3.googleusercontent.com/a-/AOh14GjF4tlyc_3_ae6ShKrmTvRN7RPaiBVHRdW01qGO,Kann mich nicht anmelden: Fehler 403,5,0,1.0.1,2020-04-07T20:20:22,,
7036,Dagobert Januschke,https://lh3.googleusercontent.com/-Yhzta5fjawo/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN9Ym7T4KZdKKDfqrCgRqAuYKOrZg/photo.jpg,Schade! Das Samsung Galaxy Wearable ist im Katalog der abfragbaren Smartwatches nicht enthalten.,1,1,1.0.1,2020-04-07T20:19:57,,
7037,Alfred Rienäcker,https://lh3.googleusercontent.com/-rQavO7OWPiw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP6rdBh8mXolTwJUPv9ZhmUhhfOfQ/photo.jpg,"Probleme beim registrieren, Zugriff auf Google fit klappt nicht, Fehlermeldung und MI - Band wird nicht unterstützt",1,0,1.0.1,2020-04-07T20:19:54,,
7038,Sandra Engel,https://lh3.googleusercontent.com/-SlyB4IJ7w_g/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMTsMV8UqI94oU70OTrzWgDcjq7Bw/photo.jpg,"Keine Samsung Galaxy Watch, wir können nicht mitmachen....",1,0,1.0.1,2020-04-07T20:19:31,,
7039,Martin Wippermueller,https://lh3.googleusercontent.com/-YHdY7lqckjg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPLxRXjO3PDlAZ6zd99qCne5_QrAw/photo.jpg,"Keine Ahnung wie diese App funktionieren soll,werde andauernd rausgeschmissen,wenn ich meine Daten eingeben will",1,0,1.0.1,2020-04-07T20:19:25,,
7040,Martin Krafft,https://lh3.googleusercontent.com/-F2Dm3plPjaM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPm3fhHGiTI2xUITssUORsSAfYKmA/photo.jpg,Honor / Huawei wird leider nicht unterstützt,1,0,1.0.1,2020-04-07T20:18:36,,
7041,Daggy M,https://lh3.googleusercontent.com/a-/AOh14GgQN1VbjJ1JeVv4T2rk3d2iofrqpyEIR-z9z7yU,Funktioniert leider nicht mit meinem honor smartband. Schade.,3,0,1.0.1,2020-04-07T20:18:33,,
7042,Jan Peifer,https://lh3.googleusercontent.com/a-/AOh14GhiMIQUEcv-8sxSk40Eams304sNJ2tWvq3VDTHqqdk,Wäre es möglich auch Wearables Von Samsung bzw. eine Synchronisation mit S Health einzurichten?,4,0,1.0.1,2020-04-07T20:18:27,,
7043,Michaela redding,https://lh3.googleusercontent.com/a-/AOh14Gh-tuF_kb5U1q3l1tMbzJIsfDDGy6GtZ7gGa0Pb3Q,"Tolle Sache, aber leider kann ich die App nicht nutzen. Es wäre schön wenn ich meine Samsung smartwatch nutzen könnte.",5,0,1.0.1,2020-04-07T20:18:10,,
7044,Alexander Klein,https://lh3.googleusercontent.com/-R3VOkzC0n3k/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOeCX91FCb9KTR-cimM6g_IkkzScw/photo.jpg,"Ob die Daten gesendet werden, vermag ich zwar nicht zu sagen, aber zumindest die Verknüpfung mit meinem Polarkonto verlief reibungslos. Wenn es hilft, dann spende ich meine Daten gerne!",4,0,,2020-04-07T20:18:08,,
7045,Celine,https://lh3.googleusercontent.com/a-/AOh14Gggqrcn_SgKPyQqNOCc4RwIEpjA6SNpYB33BAvS0A,Leider ist meine Watch nicht vorhanden.. Amazfit,1,0,1.0.1,2020-04-07T20:17:37,,
7046,Public Nevs,https://lh3.googleusercontent.com/a-/AOh14Gg8VrayISBSNYEpXUYcRLPBekDhR7kFfhZo8wJUXjw,Anmeldung über google: rate limit exceeded... Bitte mal mit Google klären,2,0,1.0.1,2020-04-07T20:17:33,,
7047,Neono N.,https://lh3.googleusercontent.com/-lPBk9nzdMUY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPrO-LZYxNzSyQfFpt6xpLDwb3cuw/photo.jpg,Email Adresse und Passwort kann man nicht eingeben. Eingabemaske hängt. Die Idee ist sehr gut. An der technischen Umsetzung muss noch gearbeitet werden.,2,0,1.0.1,2020-04-07T20:17:27,,
7048,Frank Zosgornik,https://lh3.googleusercontent.com/-a-ERavCV3OM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO0I3HTYjxMiQE24xflzBJh-BNDRQ/photo.jpg,"Funktioniert doch gar nicht, man kann sich nicht anmelden, ständig erscheint Fehler 403 !",1,0,1.0.1,2020-04-07T20:17:23,,
7049,Patrick Kunisch,https://lh3.googleusercontent.com/-WrbN-xBBZW8/AAAAAAAAAAI/AAAAAAAAAYE/AAKWJJNbrg3mhUWTn4r_usCGjJosn4faHg/photo.jpg,"2* für die Idee. Leider aktuell für mich nutzlos, da die App ohne Fehlermeldung kommentarlos abstürzt, sobald ich mein Garmin Konto verknüpfen möchte. Handy Neustart sowie Neuinstallation der App leider erfolglos 😔 Edit: nach Löschen des App Cache funktioniert nun. Wegen dem holprigen Start trotzdem nur 4*",4,0,1.0.1,2020-04-07T20:17:12,,
7050,Uwe Floegel,https://lh3.googleusercontent.com/a-/AOh14GhrU3obe5W8aXNN_u1QkS-oJDULlZTGxYaCPqIK,Für mich war bei der Auswahl der Watch Schluss. Samsung fehlt!,1,0,1.0.1,2020-04-07T20:16:59,,
7051,Patrick Siebel,https://lh3.googleusercontent.com/a-/AOh14GgDveLYj73Qf22kTLZ6jPSR51_rc2YWvyFqzzri-g,Völliger Schrott Beim Anmelden im Google Account kommt ne riesen fehlerliste. Typisch von Idioten Programmiert. Es lebe das digitale Deutschland,1,0,1.0.1,2020-04-07T20:16:45,,
7052,Malte Täger,https://lh3.googleusercontent.com/a-/AOh14GgSAqRWhREghIZKaFy3Wj2pR8TMlDMvLc35PrO3_Q,Es kommt zum Fehler 403:rate_limit_exceed beim Verknüpfen mit dem Google Konto per Google Fit.,1,0,1.0.1,2020-04-07T20:16:42,,
7053,Janny,https://lh3.googleusercontent.com/a-/AOh14GiT6HdhF6wa7KdYkXAMat0a2tR66YifCJ6zZu08,"Ich finde es selbstverständlich, dass ich in dieser Situation helfe, wie und wo ich kann. Hätte das auch gerne hier getan. Habe aber leider ein Huawei Smartband, Huawei ist keiner der kompatiblen Hersteller. Habe dann versucht, meine Huawei Health App mit Google Fit zu verbinden, das scheint bezüglich Pulsmessung aber nicht zu funktionieren. So kann ich im Endeffekt also nicht mithelfen. Tipp: Wenn die App Sinn machen soll, Kompatibilität stark ausweiten. DANKE für ihre Arbeit und LG",4,27,1.0.1,2020-04-07T20:16:31,,
7054,Thorsten Breth,https://lh3.googleusercontent.com/-5VT-f5L5_lI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNyPoDQFmcG1MkCwomoMGGy5cnjKg/photo.jpg,Ich kann hier leider keine Sterne vergeben da meine healthapp von huawei nicht dabei ist. Und hierfür noch eine andere App zu installieren sehe ich nicht für notwendig. Vielleicht kommt diese ja auch zur Auswahl. Wieder deinstalliert da ja nicht nutzbar für mich.,1,0,1.0.1,2020-04-07T20:16:25,,
7055,Gerald Pardon,https://lh3.googleusercontent.com/a-/AOh14Gj_GEXpvRQhEbtCIe9XgUwKB0GJa5DqdoyQ0n8PSQ,"Würde gerne mitmachen aber scheinbar hat Google aufgrund zuviele Registrierungen die Authentifizierung vorerst gesperrt. Am Login solltet ihr auch nochmal arbeiten, hier schmiert die app ab sobald man zu der Tastatur mit den Sonderzeichen wechselt. Ich probiere es morgen nochmal.",3,0,1.0.1,2020-04-07T20:16:13,,
7056,Lisa Killing,https://lh3.googleusercontent.com/-cd3twyYw1yo/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMkEXdC85hgDX47pCYhGbvU_2UMvQ/photo.jpg,Galaxy S20 + Fitbit .... Eine Anmeldung ist leider nicht möglich. Bei Eingabe der Mailadresse hängt sich die App immer wieder auf.,1,0,1.0.1,2020-04-07T20:16:08,,
7057,Sebastian Peckelsen,https://lh3.googleusercontent.com/-b__6vITLGNU/AAAAAAAAAAI/AAAAAAAAAcQ/AAKWJJMFbm71tl13z38LC0sxxAlF6CJkIg/photo.jpg,Gute Odee. Schlechte Umsetzung. Keine Samsung Uhr kann ich auswählen.,2,0,1.0.1,2020-04-07T20:16:01,,
7058,Ina Heinz,https://lh3.googleusercontent.com/a-/AOh14GiFPvGkZefpjkEe6FAedeczVvGLeMDPljynwxg6Yg,Würde gerne helfen aber leider sind viel zu wenige Optionen angegeben woher sich das RKI die Daten ziehen kann. Hab ein Samsung Handy und eine Samsung Smartwatches. Ist leider nicht mit der App kompatibel.,1,0,1.0.1,2020-04-07T20:16:00,,
7059,steff M,https://lh3.googleusercontent.com/a-/AOh14Gj5s3Zx4xBBEehJ2nDtsZgKLZ5Ln5lO-k4JxmlC,Mi Band 4 wird nicht unterstützt. 😕,1,0,1.0.1,2020-04-07T20:16:01,,
7060,hansi um die ecke,https://lh3.googleusercontent.com/-UjkUZtYRmvE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP6N78ujGeYCOJitFL4Pk2Ctp7mMQ/photo.jpg,Total unausgereift. Man kann sich über sein Google Konto NICHT anmelden weil Google schon den Hahn zugedreht hat. Leider komplett nutzlos für die Corona Epidemie,1,0,1.0.1,2020-04-07T20:15:56,,
7061,Chris M,https://lh3.googleusercontent.com/-Y-Z3Dzxr5yI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOr73FOcp6stIcVELCdQkWWcSE97Q/photo.jpg,Anmeldung über Google für googlefit nicht möglich. Fehlerhinweise.,1,0,1.0.1,2020-04-07T20:15:55,,
7062,Natalia Naumann,https://lh3.googleusercontent.com/a-/AOh14GjxburN8zYOV1zEgrC2fGjRnPSiiFMOOh_r0oehIg,Anmeldung mit Email nicht möglich,1,0,1.0.1,2020-04-07T20:15:39,,
7063,Daniel Berger,https://lh3.googleusercontent.com/a-/AOh14GhtWgy6o8_bp8QCoc29HULXbduh28oJ8GqkLG_gWw,"Guten Abend, leider erscheint beim Versuch der Verknüpfung mit GoogleFit der Fehler ""rate_limit_exceeded"". Komfortabel wäre zudem eine direkte Verknüpfung mit z.B. Samsung Health. Viele Grüße",3,0,1.0.1,2020-04-07T20:15:22,,
7064,Lol,https://lh3.googleusercontent.com/a-/AOh14Ggol2KFVh2aoVLKNxWdLd_CXwSPOQH9dJ3mCBpv_w,Gut,5,0,1.0.1,2020-04-07T20:15:22,,
7065,Natalie Schneider,https://lh3.googleusercontent.com/-4lQFENkeqdk/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNfwhkH_Bnx9uo8GgSlN0WYReQ4FQ/photo.jpg,Samsung Galaxy Wearable leider nicht verknüpfbar. Hätte gerne geholfen.,1,0,1.0.1,2020-04-07T20:15:06,,
7066,O B,https://lh3.googleusercontent.com/a-/AOh14GinLkGQDfkSE0LwjJ-JEaNt-_Zem5qNFDoTzVGLoQ,Nur nutzbar mit Smartwatch... Das sollte man vielleicht erwähnen..,1,0,,2020-04-07T20:15:02,,
7067,Sy Sa,https://lh3.googleusercontent.com/-r9E1LA0apD8/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMf5jNU8xx_NIgzTQVXXXBvub0q5w/photo.jpg,"Prima Idee aber funktioniert z.zt. nicht bei Anmeldung über Google Fit. Es erscheint "" Autorisierungsfehler"".Ausserdem geht im Moment die Anmeldung über FitBit nicht, so dass niemand in meiner Familie die App nutzen kann. Leider. Wir möchten sehr gerne helfen.",3,0,1.0.1,2020-04-07T20:14:57,,
7068,Andreas Nikolaus,https://lh3.googleusercontent.com/a-/AOh14GgH6eIXrrzeDAb7RnuGUVzxtblLabByFV7BE0I58Q4,"Schrott, funktioniert nicht mit Google Fit.",1,0,1.0.1,2020-04-07T20:14:58,,
7069,Christian Jendro,https://lh3.googleusercontent.com/a-/AOh14Gh_pgDZqdEZ8FXV29q8baCkZb33eHEpMPbEpnJw8Hk,"Funktionier nicht mit Samsung wearables, leider.",1,0,1.0.1,2020-04-07T20:14:53,,
7070,Eva Luise Roth,https://lh3.googleusercontent.com/-M5Af0hqshGY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMsXzNUCvwHSM6aaSwgN_LnfJ9wjQ/photo.jpg,"Tut was sie soll, ohne mich zu belästigen👍",5,0,1.0.1,2020-04-07T20:14:31,,
7071,silke martens,https://lh3.googleusercontent.com/a-/AOh14Gg7rCcjPJ8LiFC9fNdw1qpUPZERUIJel2PmGPDp6A,"Ich würde ja gerne Daten spenden, aber trotz mehrerer Versuche hakt die App immer bei der Anmeldung beim jeweiligen Anbieter - entweder geht es gar nicht, nur teilweise, hängt sich auf oder oder oder...",1,0,1.0.1,2020-04-07T20:14:24,,
7072,Oliver van den Berg,https://lh3.googleusercontent.com/a-/AOh14Ggh1iImqs6E3T8OuPwcC2770DMmX0gjzqawWyJOLm0,Leider ist eine Regestrierung über Google Fit nicht mehr möglich,1,0,,2020-04-07T20:14:03,,
7073,Markus Arlt,https://lh3.googleusercontent.com/a-/AOh14Gj5TUgCHbBLGY2hN7cWV8SmCUSqqS80QXrZLlO5TA,"Google rate Limit erreicht. Lässt sich daher nicht mehr mit Google Fit verbinden. Fehler 403. Bei einigen anderen wird die PLZ nicht akzeptiert. Gut gemeint, aber ein leichter Schnellschuss in meinen Augen.",3,0,1.0.1,2020-04-07T20:13:12,,
7074,Elena Alkstar,https://lh3.googleusercontent.com/-A2XX46KPXdU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPQFJWx3AE9NoYKWCnL2H7nJssiUQ/photo.jpg,"Na Hurra ich kann die Äpp nicht nutzen weil ich ein 14 Zoll Tablet habe und ich es nicht rumschleppe. Weiter hab ich es schon wie zu jeder Zeit gehalten: Auf Hygiene achten, auf Abstand gehen und vor allem nicht impfen lassen. Und..... Ich habe seit 1998 keine Grippe, kein SARS, kein Norovirus usw. bekommen OBWOHL SELBST IM DIREKTEN UMFELD DIESE KRANKHEITEN AUFTRATEN. Ich werde mir auch kein Smartfon, Smartwotsch oder Blutut Schlüsselanhänger kaufen.Ich bin ex DDR Bürger und weiß um Spionage!",1,2,1.0.1,2020-04-07T20:12:58,,
7075,Ralf Paqué,https://lh3.googleusercontent.com/a-/AOh14Gh2rJpMsDX7C85TdxtXgVh-ot-J9polcW7-bP27_vM,galaxy watch ⌚ wird nicht unterstützt,1,0,,2020-04-07T20:12:56,,
7076,Markus Ankenbauer,https://lh3.googleusercontent.com/-cospYuDzy_I/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOrHoegUraMIzd3JnRsOwZakZ9f0g/photo.jpg,Leider kein Xiaomi Geräte zur Auswahl,1,0,1.0.1,2020-04-07T20:12:38,,
7077,Felix Keßler,https://lh3.googleusercontent.com/-9jPo5Ahajbw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOjBQJAM-tgcJEeJ0YECMZTi8825A/photo.jpg,"Hab jetzt zest umständlich über health sync auf Google fit transferiert, aber nun kommt beim anmelden ""Fehler 403; rate limit exceeded....",2,0,1.0.1,2020-04-07T20:12:24,,
7078,Marco Oliverio,https://lh3.googleusercontent.com/a-/AOh14GjP6JpwnU6uLxRJMv8cS94fNH6CU-LVjInW2CmX0A,Nicht gut,1,0,,2020-04-07T20:12:22,,
7079,Artur Dudek,https://lh3.googleusercontent.com/-N6DM_g5qwVk/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJODvYnzghukP4OMdnbETPDn1c3h6A/photo.jpg,Geht leider nicht mit Samsung Health. Liebes Rki- Team bitte pflegt diese Möglichkeit auch noch mit ein.,1,0,1.0.1,2020-04-07T20:12:18,,
7080,Katrin Brüggenbrock,https://lh3.googleusercontent.com/-cdoHYJYBQ5s/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJM7CeL6hs9ZSgTOSHGnvq1FuTlRow/photo.jpg,Ich habe eine Gearfit und kann die App zurzeit nicht nutzen. Schade.,1,0,1.0.1,2020-04-07T20:12:07,,
7081,Peter Kellner,https://lh3.googleusercontent.com/-BGt2SVQy32s/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMnZxdUYBFJWDWq43KNiMJuEjUvkw/photo.jpg,Samsung nicht möglich,1,0,1.0.1,2020-04-07T20:11:44,,
7082,Nicole Denda,https://lh3.googleusercontent.com/-RxGiZGv4qYU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPEmYSQ_JqtCoo0JMPchO1Ff0eWRg/photo.jpg,"Leider keine Verbindung zur Samsung Galaxy Watch möglich, daher leider für mich nicht brauchbar.",1,0,1.0.1,2020-04-07T20:11:36,,
7083,Andreas Kriwanek,https://lh3.googleusercontent.com/-SmnQpsZzPWE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNS4jQlfo4qWw5zBSv-rSnPSrzdcw/photo.jpg,Für Password und Email Feld funktioniert die Zwischenanlage nicht. Kann komplexe Passwörter nicht einkopieren,2,1,1.0.1,2020-04-07T20:11:30,,
7084,Bermd Schneider,https://lh3.googleusercontent.com/a-/AOh14Gi89f-mnJhommUz0p8th9sYbZFkwYyFJqCBYxUM3w,"Drecks App, würde ja gerne helfen aber dann sollen sie nicht so ein Bananenprodukt raus bringen - laden und installieren kein Problem aber meine Anmeldedaten zu Polar Flow ist schlicht nicht möglich",1,0,1.0.1,2020-04-07T20:11:03,,
7085,Jörg Merkle,https://lh3.googleusercontent.com/a-/AOh14GjCK4-O55QdOpZFj2edglBL69YlEekjg2KdVoUwpw,"Google fit Anmeldung klappt nicht. Die App will zu viele Daten. Schade, hätte gerne geholfen.",1,1,1.0.1,2020-04-07T20:10:33,,
7086,Jay Ar,https://lh3.googleusercontent.com/a-/AOh14Gg3nr9qZaM6en3hiNeFYConLyaOvWZ9rrneCTf3zw,Klappt nicht..,1,1,1.0.1,2020-04-07T20:10:26,,
7087,Oliver Ziegert,https://lh3.googleusercontent.com/a-/AOh14GjyKNtFuksSovQg63CCXV_U8tfynAux62KtQj528A,App war nur mit Mühe zu finden. Bitte noch weitere Fitness-Apps zur Analyse hinzufügen (z. B. Samsung Health),2,0,1.0.1,2020-04-07T20:10:17,,
7088,Nicole Hartl,https://lh3.googleusercontent.com/a-/AOh14GgLVCg1tmDgY40VAv3a_AeYmVH-MA3hRVyezftLMg,Ich kann meine E-Mail Adresse nicht eingeben. Habe eine Garmin. Es kann das @ Zeichen nicht eingegeben werden. Somit kann ich meine Uhr nicht mit der App verbinden. Bitte um Berichtigung des Fehlers.,3,0,1.0.1,2020-04-07T20:09:59,,
7089,Dominik Z,https://lh3.googleusercontent.com/-o7l3x46ZAdc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMWTJ-dNu1K5SeTaIeL3SjzUmAh4g/photo.jpg,Noch nicht kompatibel mit Samsung Gear S3,1,0,1.0.1,2020-04-07T20:09:54,,
